Date,INR
11/2/2015,74342.40
11/3/2015,73589.20
11/4/2015,73087.50
11/5/2015,72868.30
11/6/2015,71974.40
11/9/2015,72441.50
11/10/2015,71994.30
11/11/2015,71910.10
11/12/2015,72009.50
11/13/2015,71472.00
11/16/2015,71562.50
11/17/2015,71207.10
11/18/2015,70629.70
11/19/2015,71529.60
11/20/2015,71511.30
11/23/2015,71025.10
11/24/2015,71445.00
11/25/2015,70808.70
11/26/2015,71368.70
11/27/2015,70705.40
11/30/2015,70690.20
12/1/2015,70824.30
12/2/2015,70247.50
12/3/2015,70538.50
12/4/2015,72010.30
12/7/2015,71831.20
12/8/2015,71650.10
12/9/2015,72279.00
12/10/2015,71458.00
12/11/2015,72068.80
12/14/2015,71621.50
12/15/2015,70970.60
12/16/2015,71573.60
12/17/2015,69685.00
12/18/2015,70408.40
12/21/2015,71431.80
12/22/2015,71173.50
12/23/2015,70542.40
12/24/2015,70542.40
12/25/2015,70542.40
12/28/2015,70542.40
12/29/2015,70925.70
12/30/2015,70437.50
12/31/2015,70437.50
1/1/2016,70437.50
1/4/2016,72052.60
1/5/2016,71576.60
1/6/2016,72966.60
1/7/2016,73790.80
1/8/2016,73731.40
1/11/2016,73530.80
1/12/2016,72568.70
1/13/2016,72675.90
1/14/2016,73329.50
1/15/2016,74256.60
1/18/2016,73698.90
1/19/2016,73582.60
1/20/2016,75059.30
1/21/2016,74400.40
1/22/2016,74090.40
1/25/2016,74943.70
1/26/2016,75420.50
1/27/2016,75989.20
1/28/2016,75802.50
1/29/2016,75463.90
2/1/2016,76481.90
2/2/2016,76657.30
2/3/2016,76852.60
2/4/2016,78061.40
2/5/2016,78016.10
2/8/2016,81140.90
2/9/2016,80902.30
2/10/2016,80763.30
2/11/2016,84981.00
2/12/2016,84502.60
2/15/2016,82334.00
2/16/2016,82793.70
2/17/2016,82688.10
2/18/2016,82937.40
2/19/2016,84370.50
2/22/2016,82980.80
2/23/2016,83731.40
2/24/2016,85705.80
2/25/2016,85191.30
2/26/2016,84461.10
2/29/2016,84243.90
3/1/2016,83619.30
3/2/2016,83457.60
3/3/2016,83998.10
3/4/2016,85471.80
3/7/2016,84829.50
3/8/2016,85260.90
3/9/2016,83624.70
3/10/2016,85224.10
3/11/2016,84670.30
3/14/2016,83424.40
3/15/2016,82994.10
3/16/2016,82721.10
3/17/2016,84160.80
3/18/2016,83139.40
3/21/2016,82864.90
3/22/2016,83544.90
3/23/2016,81403.00
3/24/2016,81630.30
3/25/2016,81630.30
3/28/2016,81630.30
3/29/2016,81351.60
3/30/2016,81877.80
3/31/2016,81824.20
4/1/2016,80358.40
4/4/2016,80573.60
4/5/2016,81849.80
4/6/2016,81209.70
4/7/2016,82882.10
4/8/2016,82810.80
4/11/2016,83220.40
4/12/2016,83213.50
4/13/2016,82878.80
4/14/2016,82117.00
4/15/2016,81667.80
4/18/2016,82065.30
4/19/2016,83448.50
4/20/2016,82759.00
4/21/2016,83041.30
4/22/2016,82919.80
4/25/2016,82605.40
4/26/2016,82538.50
4/27/2016,82871.60
4/28/2016,83362.90
4/29/2016,85402.80
5/2/2016,85402.80
5/3/2016,86073.10
5/4/2016,85537.00
5/5/2016,85243.30
5/6/2016,85787.20
5/9/2016,84402.80
5/10/2016,84221.20
5/11/2016,84963.50
5/12/2016,85317.00
5/13/2016,84846.30
5/16/2016,85883.90
5/17/2016,85282.90
5/18/2016,85294.70
5/19/2016,84208.20
5/20/2016,84519.90
5/23/2016,84084.60
5/24/2016,83770.90
5/25/2016,82121.40
5/26/2016,81916.30
5/27/2016,81433.50
5/30/2016,81433.50
5/31/2016,81363.90
6/1/2016,81939.50
6/2/2016,81570.90
6/3/2016,82962.80
6/6/2016,83142.00
6/7/2016,82733.10
6/8/2016,83964.20
6/9/2016,84325.90
6/10/2016,85337.30
6/13/2016,86060.30
6/14/2016,86692.40
6/15/2016,86147.90
6/16/2016,88284.10
6/17/2016,86595.60
6/20/2016,86596.70
6/21/2016,86197.90
6/22/2016,85341.80
6/23/2016,84951.50
6/24/2016,89246.40
6/27/2016,89988.60
6/28/2016,88789.30
6/29/2016,89105.70
6/30/2016,89187.00
7/1/2016,90073.20
7/4/2016,90874.40
7/5/2016,91056.90
7/6/2016,92113.90
7/7/2016,91554.50
7/8/2016,90935.20
7/11/2016,91115.00
7/12/2016,89924.60
7/13/2016,90004.50
7/14/2016,88454.90
7/15/2016,89062.70
7/18/2016,89619.10
7/19/2016,89407.50
7/20/2016,88399.90
7/21/2016,88739.00
7/22/2016,88745.20
7/25/2016,88546.10
7/26/2016,89139.40
7/27/2016,89216.80
7/28/2016,89879.00
7/29/2016,89644.90
8/1/2016,90045.70
8/2/2016,90914.50
8/3/2016,90780.50
8/4/2016,91014.00
8/5/2016,89606.00
8/8/2016,89301.90
8/9/2016,89532.30
8/10/2016,89967.60
8/11/2016,90474.60
8/12/2016,90463.50
8/15/2016,89607.20
8/16/2016,89836.50
8/17/2016,89826.60
8/18/2016,90264.60
8/19/2016,90377.10
8/22/2016,89765.40
8/23/2016,90004.10
8/24/2016,89099.90
8/25/2016,88555.90
8/26/2016,88367.50
8/29/2016,88367.50
8/30/2016,88512.90
8/31/2016,87656.30
9/1/2016,87517.00
9/2/2016,88201.20
9/5/2016,88312.10
9/6/2016,88639.60
9/7/2016,89549.10
9/8/2016,89534.70
9/9/2016,89003.00
9/12/2016,88461.00
9/13/2016,88364.10
9/14/2016,88339.70
9/15/2016,87650.60
9/16/2016,87798.50
9/19/2016,88060.80
9/20/2016,88019.30
9/21/2016,88803.60
9/22/2016,89192.50
9/23/2016,89259.80
9/26/2016,89263.40
9/27/2016,88148.20
9/28/2016,87922.60
9/29/2016,88034.60
9/30/2016,88118.60
10/3/2016,87362.00
10/4/2016,85480.70
10/5/2016,84608.10
10/6/2016,83670.10
10/7/2016,83902.60
10/10/2016,83724.60
10/11/2016,83329.90
10/12/2016,83532.60
10/13/2016,84288.10
10/14/2016,83491.70
10/17/2016,83825.50
10/18/2016,83955.00
10/19/2016,84566.70
10/20/2016,84993.80
10/21/2016,84750.50
10/24/2016,84649.00
10/25/2016,84813.80
10/26/2016,84953.90
10/27/2016,84666.90
10/28/2016,85034.60
10/31/2016,84967.80
11/1/2016,85978.90
11/2/2016,87021.40
11/3/2016,86753.90
11/4/2016,87037.50
11/7/2016,85630.80
11/8/2016,85091.40
11/9/2016,85190.00
11/10/2016,84992.50
11/11/2016,83656.70
11/14/2016,82110.70
11/15/2016,83241.40
11/16/2016,83677.80
11/17/2016,83334.40
11/18/2016,82518.30
11/21/2016,82866.50
11/22/2016,82898.90
11/23/2016,81623.20
11/24/2016,81571.20
11/25/2016,81485.10
11/28/2016,81419.90
11/29/2016,81445.70
11/30/2016,80770.10
12/1/2016,79289.60
12/2/2016,79826.50
12/5/2016,79032.60
12/6/2016,79414.80
12/7/2016,79529.90
12/8/2016,78955.40
12/9/2016,78572.80
12/12/2016,78066.40
12/13/2016,78161.60
12/14/2016,78420.50
12/15/2016,76535.20
12/16/2016,76771.70
12/19/2016,77098.80
12/20/2016,76485.70
12/21/2016,76887.00
12/22/2016,76810.80
12/23/2016,76810.80
12/26/2016,76810.80
12/27/2016,76810.80
12/28/2016,77396.70
12/29/2016,77866.80
12/30/2016,77866.80
1/2/2017,77866.80
1/3/2017,78719.80
1/4/2017,79035.10
1/5/2017,79721.30
1/6/2017,80143.10
1/9/2017,80321.30
1/10/2017,81243.60
1/11/2017,80413.30
1/12/2017,81979.60
1/13/2017,81128.30
1/16/2017,81958.00
1/17/2017,82636.90
1/18/2017,82804.30
1/19/2017,81494.70
1/20/2017,81751.80
1/23/2017,82607.20
1/24/2017,82918.80
1/25/2017,81355.60
1/26/2017,80994.80
1/27/2017,80717.40
1/30/2017,80860.90
1/31/2017,81883.90
2/1/2017,81115.30
2/2/2017,82132.20
2/3/2017,81568.80
2/6/2017,82457.40
2/7/2017,82960.20
2/8/2017,83239.30
2/9/2017,82541.80
2/10/2017,82130.30
2/13/2017,81893.80
2/14/2017,82330.00
2/15/2017,81893.00
2/16/2017,83307.90
2/17/2017,83319.30
2/20/2017,82837.20
2/21/2017,82528.80
2/22/2017,82843.30
2/23/2017,83141.10
2/24/2017,83524.20
2/27/2017,83876.60
2/28/2017,83740.40
3/1/2017,82759.50
3/2/2017,82733.60
3/3/2017,81896.60
3/6/2017,82058.20
3/7/2017,81051.40
3/8/2017,80817.00
3/9/2017,80422.60
3/10/2017,80042.90
3/13/2017,80146.00
3/14/2017,79212.70
3/15/2017,78569.40
3/16/2017,80388.80
3/17/2017,80563.40
3/20/2017,80481.90
3/21/2017,81336.60
3/22/2017,81703.90
3/23/2017,81627.40
3/24/2017,81592.70
3/27/2017,81835.10
3/28/2017,81767.60
3/29/2017,81142.60
3/30/2017,80903.50
3/31/2017,80746.00
4/3/2017,81122.50
4/4/2017,81764.60
4/5/2017,81005.70
4/6/2017,80911.80
4/7/2017,81420.50
4/10/2017,80715.90
4/11/2017,81012.50
4/12/2017,82523.70
4/13/2017,82802.00
4/14/2017,82802.00
4/17/2017,82802.00
4/18/2017,82621.30
4/19/2017,82684.40
4/20/2017,82983.90
4/21/2017,82881.90
4/24/2017,81880.60
4/25/2017,81560.10
4/26/2017,80932.90
4/27/2017,80951.80
4/28/2017,81401.00
5/1/2017,81401.00
5/2/2017,80568.40
5/3/2017,80231.50
5/4/2017,78904.00
5/5/2017,79006.60
5/8/2017,79167.30
5/9/2017,78928.20
5/10/2017,79099.40
5/11/2017,78768.20
5/12/2017,78989.00
5/15/2017,78962.20
5/16/2017,79044.20
5/17/2017,80630.90
5/18/2017,81583.30
5/19/2017,80829.10
5/22/2017,81240.00
5/23/2017,81785.60
5/24/2017,81133.80
5/25/2017,81153.70
5/26/2017,81690.60
5/29/2017,81690.60
5/30/2017,81523.70
5/31/2017,81687.60
6/1/2017,81450.10
6/2/2017,81947.40
6/5/2017,82373.70
6/6/2017,83350.20
6/7/2017,83202.90
6/8/2017,81810.80
6/9/2017,81521.50
6/12/2017,81668.90
6/13/2017,81237.30
6/14/2017,81727.70
6/15/2017,81061.40
6/16/2017,80918.70
6/19/2017,80480.70
6/20/2017,80310.70
6/21/2017,80247.50
6/22/2017,80813.90
6/23/2017,80961.10
6/26/2017,80321.50
6/27/2017,80562.90
6/28/2017,80502.10
6/29/2017,80577.20
6/30/2017,80274.10
7/3/2017,79711.00
7/4/2017,79242.70
7/5/2017,79041.30
7/6/2017,79281.70
7/7/2017,78573.50
7/10/2017,78137.10
7/11/2017,78165.30
7/12/2017,78509.00
7/13/2017,78570.10
7/14/2017,79090.50
7/17/2017,79418.70
7/18/2017,79785.20
7/19/2017,79826.90
7/20/2017,79716.50
7/21/2017,80394.10
7/24/2017,80851.30
7/25/2017,80833.50
7/26/2017,80290.40
7/27/2017,80924.80
7/28/2017,81099.20
7/31/2017,81344.40
8/1/2017,81461.50
8/2/2017,80791.00
8/3/2017,80785.10
8/4/2017,80175.20
8/7/2017,80313.90
8/8/2017,80365.90
8/9/2017,81239.20
8/10/2017,82349.20
8/11/2017,82397.20
8/14/2017,82157.00
8/15/2017,81438.90
8/16/2017,81691.50
8/17/2017,82434.40
8/18/2017,83042.00
8/21/2017,82971.90
8/22/2017,82282.00
8/23/2017,82403.50
8/24/2017,82539.80
8/25/2017,82296.50
8/28/2017,82296.50
8/29/2017,84309.90
8/30/2017,83730.90
8/31/2017,83925.80
9/1/2017,84264.60
9/4/2017,85331.70
9/5/2017,85615.40
9/6/2017,85714.00
9/7/2017,85943.70
9/8/2017,86079.20
9/11/2017,85297.40
9/12/2017,84936.60
9/13/2017,85141.10
9/14/2017,85048.00
9/15/2017,84829.10
9/18/2017,84192.00
9/19/2017,84207.40
9/20/2017,84375.70
9/21/2017,83881.30
9/22/2017,83987.20
9/25/2017,84394.90
9/26/2017,85070.10
9/27/2017,84034.00
9/28/2017,83979.20
9/29/2017,83850.60
10/2/2017,83185.70
10/3/2017,83254.00
10/4/2017,82921.80
10/5/2017,83014.60
10/6/2017,82625.20
10/9/2017,83579.70
10/10/2017,84219.90
10/11/2017,84020.40
10/12/2017,83937.10
10/13/2017,84084.00
10/16/2017,84323.60
10/17/2017,83547.20
10/18/2017,83302.00
10/19/2017,83693.20
10/20/2017,83354.90
10/23/2017,82894.00
10/24/2017,83229.80
10/25/2017,82792.10
10/26/2017,82723.80
10/27/2017,82281.90
10/30/2017,82530.50
10/31/2017,82128.50
11/1/2017,82406.00
11/2/2017,82559.60
11/3/2017,81937.20
11/6/2017,82085.40
11/7/2017,83162.10
11/8/2017,83384.90
11/9/2017,83691.90
11/10/2017,83941.90
11/13/2017,83661.00
11/14/2017,83365.90
11/15/2017,83817.40
11/16/2017,83456.00
11/17/2017,83408.90
11/20/2017,83715.50
11/21/2017,83174.90
11/22/2017,83344.90
11/23/2017,83317.90
11/24/2017,83330.80
11/27/2017,83521.70
11/28/2017,83235.80
11/29/2017,82750.60
11/30/2017,82662.50
12/1/2017,82352.70
12/4/2017,82002.90
12/5/2017,81511.00
12/6/2017,81581.30
12/7/2017,80960.10
12/8/2017,80691.90
12/11/2017,80277.20
12/12/2017,80122.40
12/13/2017,79980.70
12/14/2017,80426.80
12/15/2017,80319.50
12/18/2017,80867.50
12/19/2017,80736.10
12/20/2017,80912.20
12/21/2017,80943.90
12/22/2017,80943.90
12/25/2017,80943.90
12/26/2017,80943.90
12/27/2017,82070.30
12/28/2017,82694.40
12/29/2017,82694.40
1/1/2018,82694.40
1/2/2018,83242.00
1/3/2018,83361.40
1/4/2018,83303.20
1/5/2018,83382.20
1/8/2018,83766.00
1/9/2018,83447.80
1/10/2018,84186.90
1/11/2018,84311.40
1/12/2018,84331.40
1/15/2018,85096.00
1/16/2018,85395.90
1/17/2018,85265.90
1/18/2018,85135.80
1/19/2018,85187.20
1/22/2018,85170.90
1/23/2018,85050.30
1/24/2018,86107.50
1/25/2018,85987.80
1/26/2018,85873.60
1/29/2018,85579.70
1/30/2018,85774.40
1/31/2018,85665.60
2/1/2018,85804.20
2/2/2018,85376.60
2/5/2018,85410.40
2/6/2018,85375.80
2/7/2018,85208.10
2/8/2018,84833.40
2/9/2018,84726.60
2/12/2018,84969.90
2/13/2018,85165.90
2/14/2018,85550.10
2/15/2018,86487.00
2/16/2018,87065.80
2/19/2018,86711.60
2/20/2018,86849.10
2/21/2018,86209.80
2/22/2018,86332.80
2/23/2018,86177.30
2/26/2018,86466.10
2/27/2018,86313.00
2/28/2018,85894.80
3/1/2018,85301.30
3/2/2018,86253.00
3/5/2018,85874.50
3/6/2018,86304.00
3/7/2018,86357.80
3/8/2018,86032.40
3/9/2018,85792.80
3/12/2018,85683.40
3/13/2018,85665.90
3/14/2018,85901.70
3/15/2018,85726.00
3/16/2018,85265.90
3/19/2018,85693.20
3/20/2018,85577.50
3/21/2018,86125.60
3/22/2018,86547.60
3/23/2018,87529.00
3/26/2018,87504.20
3/27/2018,86993.00
3/28/2018,86799.10
3/29/2018,86235.60
3/30/2018,86235.60
4/2/2018,86235.60
4/3/2018,86689.90
4/4/2018,86931.20
4/5/2018,86084.80
4/6/2018,86430.80
4/9/2018,86383.60
4/10/2018,86978.10
4/11/2018,88055.40
4/12/2018,87576.90
4/13/2018,87649.60
4/16/2018,88341.30
4/17/2018,88146.40
4/18/2018,88851.80
4/19/2018,89230.30
4/20/2018,88466.10
4/23/2018,88116.40
4/24/2018,88242.20
4/25/2018,88491.10
4/26/2018,88319.20
4/27/2018,88064.50
4/30/2018,87511.40
5/1/2018,87104.90
5/2/2018,87059.70
5/3/2018,87700.70
5/4/2018,87485.60
5/7/2018,87485.60
5/8/2018,87640.20
5/9/2018,88537.10
5/10/2018,88415.70
5/11/2018,89208.60
5/14/2018,89197.40
5/15/2018,88332.00
5/16/2018,87403.40
5/17/2018,87447.40
5/18/2018,87596.80
5/21/2018,87768.80
5/22/2018,87960.90
5/23/2018,88128.90
5/24/2018,89131.00
5/25/2018,88377.30
5/28/2018,88377.30
5/29/2018,87830.60
5/30/2018,87764.90
5/31/2018,88006.70
6/1/2018,86691.50
6/4/2018,86873.30
6/5/2018,86721.80
6/6/2018,86903.50
6/7/2018,87516.40
6/8/2018,87707.30
6/11/2018,87729.50
6/12/2018,87668.60
6/13/2018,87415.60
6/14/2018,88269.10
6/15/2018,87647.60
6/18/2018,87283.80
6/19/2018,86914.80
6/20/2018,86731.00
6/21/2018,85899.40
6/22/2018,86140.40
6/25/2018,86404.80
6/26/2018,86119.50
6/27/2018,86400.50
6/28/2018,86144.20
6/29/2018,85624.60
7/2/2018,85773.80
7/3/2018,85849.20
7/4/2018,86621.00
7/5/2018,86409.80
7/6/2018,86322.10
7/9/2018,86644.20
7/10/2018,86092.10
7/11/2018,86077.60
7/12/2018,85095.00
7/13/2018,85026.50
7/16/2018,85044.50
7/17/2018,84335.90
7/18/2018,83804.80
7/19/2018,84048.30
7/20/2018,84474.70
7/23/2018,84462.10
7/24/2018,84598.30
7/25/2018,84601.00
7/26/2018,84363.50
7/27/2018,83990.50
7/30/2018,83980.80
7/31/2018,83581.10
8/1/2018,83282.10
8/2/2018,83343.40
8/3/2018,83370.90
8/6/2018,83253.00
8/7/2018,83205.40
8/8/2018,83046.90
8/9/2018,83507.10
8/10/2018,83933.30
8/13/2018,84204.60
8/14/2018,83846.90
8/15/2018,83187.40
8/16/2018,82681.10
8/17/2018,82517.50
8/20/2018,82697.20
8/21/2018,83137.50
8/22/2018,83562.10
8/23/2018,83670.80
8/24/2018,83611.40
8/27/2018,83611.40
8/28/2018,84978.70
8/29/2018,84938.30
8/30/2018,84993.30
8/31/2018,85211.60
9/3/2018,85413.60
9/4/2018,84983.80
9/5/2018,85620.30
9/6/2018,86734.70
9/7/2018,86314.80
9/10/2018,86849.20
9/11/2018,86371.20
9/12/2018,86043.40
9/13/2018,86708.80
9/14/2018,86474.30
9/17/2018,87073.50
9/18/2018,87287.60
9/19/2018,86797.60
9/20/2018,86740.20
9/21/2018,86660.00
9/24/2018,87620.30
9/25/2018,87405.20
9/26/2018,86668.90
9/27/2018,86042.30
9/28/2018,86134.40
10/1/2018,87066.40
10/2/2018,88358.70
10/3/2018,88258.20
10/4/2018,88892.80
10/5/2018,89304.00
10/8/2018,87840.20
10/9/2018,87878.90
10/10/2018,88226.80
10/11/2018,88999.70
10/12/2018,89852.90
10/15/2018,90684.80
10/16/2018,90161.10
10/17/2018,90173.60
10/18/2018,90112.50
10/19/2018,90166.60
10/22/2018,90038.30
10/23/2018,90708.80
10/24/2018,90150.10
10/25/2018,90150.00
10/26/2018,90248.70
10/29/2018,90506.90
10/30/2018,90256.80
10/31/2018,89979.20
11/1/2018,90040.30
11/2/2018,89906.30
11/5/2018,89917.30
11/6/2018,89943.10
11/7/2018,88956.10
11/8/2018,88891.00
11/9/2018,87990.00
11/12/2018,87890.60
11/13/2018,87038.70
11/14/2018,86850.60
11/15/2018,87080.30
11/16/2018,87769.30
11/19/2018,87205.50
11/20/2018,87375.30
11/21/2018,87163.50
11/22/2018,87114.50
11/23/2018,86334.60
11/26/2018,86539.00
11/27/2018,86577.00
11/28/2018,85497.70
11/29/2018,85566.90
11/30/2018,84911.30
12/3/2018,86735.50
12/4/2018,87566.70
12/5/2018,87304.00
12/6/2018,87705.40
12/7/2018,88620.70
12/10/2018,90385.60
12/11/2018,90093.10
12/12/2018,89423.10
12/13/2018,88907.00
12/14/2018,88815.50
12/17/2018,88907.70
12/18/2018,87855.20
12/19/2018,88223.40
12/20/2018,88116.10
12/21/2018,88212.00
12/24/2018,88212.00
12/25/2018,88212.00
12/26/2018,88212.00
12/27/2018,88934.40
12/28/2018,89408.50
12/31/2018,89408.50
1/1/2019,89408.50
1/2/2019,89824.20
1/3/2019,90496.00
1/4/2019,89017.10
1/7/2019,90149.00
1/8/2019,90234.80
1/9/2019,90952.60
1/10/2019,90953.90
1/11/2019,90710.50
1/14/2019,91469.20
1/15/2019,92064.20
1/16/2019,91752.70
1/17/2019,91761.40
1/18/2019,91476.10
1/21/2019,91100.80
1/22/2019,91313.10
1/23/2019,91159.10
1/24/2019,91226.10
1/25/2019,91718.80
1/28/2019,92541.90
1/29/2019,93368.90
1/30/2019,93374.90
1/31/2019,93902.50
2/1/2019,94207.90
2/4/2019,94038.50
2/5/2019,94024.40
2/6/2019,93912.10
2/7/2019,93429.20
2/8/2019,93629.80
2/11/2019,92983.70
2/12/2019,92456.50
2/13/2019,93030.90
2/14/2019,93156.60
2/15/2019,93968.80
2/18/2019,94636.10
2/19/2019,95044.20
2/20/2019,95370.00
2/21/2019,94811.00
2/22/2019,94375.80
2/25/2019,94298.20
2/26/2019,94060.00
2/27/2019,94095.00
2/28/2019,93439.40
3/1/2019,93102.50
3/4/2019,91159.90
3/5/2019,90634.20
3/6/2019,90132.30
3/7/2019,90129.10
3/8/2019,90763.40
3/11/2019,90217.80
3/12/2019,90286.60
3/13/2019,90919.60
3/14/2019,89847.70
3/15/2019,89886.60
3/18/2019,89636.00
3/19/2019,90283.00
3/20/2019,89686.50
3/21/2019,90084.10
3/22/2019,90765.60
3/25/2019,90944.10
3/26/2019,90804.70
3/27/2019,90473.00
3/28/2019,89575.80
3/29/2019,89801.40
4/1/2019,89524.40
4/2/2019,88926.80
4/3/2019,88346.10
4/4/2019,88480.30
4/5/2019,89133.70
4/8/2019,90470.30
4/9/2019,90267.30
4/10/2019,90256.20
4/11/2019,89649.70
4/12/2019,89589.50
4/15/2019,89209.30
4/16/2019,88742.70
4/17/2019,88575.30
4/18/2019,88566.80
4/19/2019,88566.80
4/22/2019,88566.80
4/23/2019,88557.80
4/24/2019,89021.90
4/25/2019,89989.00
4/26/2019,89639.10
4/29/2019,89360.30
4/30/2019,89239.10
5/1/2019,89303.10
5/2/2019,88218.40
5/3/2019,88403.00
5/6/2019,88403.00
5/7/2019,89163.20
5/8/2019,89588.10
5/9/2019,90126.00
5/10/2019,90117.60
5/13/2019,91408.50
5/14/2019,91295.20
5/15/2019,91252.70
5/16/2019,90670.90
5/17/2019,90074.20
5/20/2019,89102.40
5/21/2019,88533.60
5/22/2019,88793.40
5/23/2019,89448.60
5/24/2019,88990.10
5/27/2019,88990.10
5/28/2019,88978.60
5/29/2019,89552.70
5/30/2019,89405.20
5/31/2019,90155.80
6/3/2019,91114.70
6/4/2019,91903.00
6/5/2019,92643.70
6/6/2019,92405.90
6/7/2019,92959.30
6/10/2019,92338.00
6/11/2019,91932.90
6/12/2019,92430.50
6/13/2019,92912.50
6/14/2019,94362.50
6/17/2019,93698.50
6/18/2019,93281.50
6/19/2019,93687.70
6/20/2019,95945.10
6/21/2019,97196.20
6/24/2019,97385.20
6/25/2019,99164.00
6/26/2019,97135.80
6/27/2019,96818.10
6/28/2019,97118.00
7/1/2019,95785.50
7/2/2019,95825.30
7/3/2019,97241.00
7/4/2019,97005.50
7/5/2019,95203.10
7/8/2019,96044.80
7/9/2019,95436.30
7/10/2019,96309.00
7/11/2019,96757.80
7/12/2019,96522.00
7/15/2019,96795.30
7/16/2019,96867.60
7/17/2019,97097.00
7/18/2019,97595.00
7/19/2019,99161.50
7/22/2019,98378.40
7/23/2019,98408.60
7/24/2019,98389.10
7/25/2019,97770.10
7/26/2019,97823.70
7/29/2019,97534.90
7/30/2019,98241.70
7/31/2019,98320.40
8/1/2019,96865.90
8/2/2019,100370.30
8/5/2019,103955.80
8/6/2019,104093.60
8/7/2019,107074.10
8/8/2019,105365.10
8/9/2019,106380.40
8/12/2019,107209.90
8/13/2019,106465.80
8/14/2019,108314.70
8/15/2019,108400.10
8/16/2019,107952.60
8/19/2019,107057.80
8/20/2019,107590.50
8/21/2019,107365.30
8/22/2019,108054.00
8/23/2019,107829.20
8/26/2019,107829.20
8/27/2019,109647.30
8/28/2019,110330.90
8/29/2019,110370.00
8/30/2019,109308.10
9/2/2019,109860.80
9/3/2019,111006.60
9/4/2019,111309.80
9/5/2019,109839.80
9/6/2019,109081.70
9/9/2019,108241.30
9/10/2019,107663.50
9/11/2019,106630.50
9/12/2019,107547.40
9/13/2019,106702.40
9/16/2019,107271.80
9/17/2019,107432.10
9/18/2019,106941.00
9/19/2019,107085.00
9/20/2019,106683.70
9/23/2019,107768.20
9/24/2019,107898.50
9/25/2019,108587.90
9/26/2019,106934.10
9/27/2019,105265.20
9/30/2019,104963.90
10/1/2019,104725.50
10/2/2019,106285.10
10/3/2019,107760.40
10/4/2019,106190.00
10/7/2019,106669.10
10/8/2019,107255.70
10/9/2019,107169.20
10/10/2019,105954.40
10/11/2019,104873.20
10/14/2019,106135.90
10/15/2019,106377.00
10/16/2019,106014.60
10/17/2019,106192.40
10/18/2019,105920.40
10/21/2019,105767.70
10/22/2019,105129.40
10/23/2019,105671.10
10/24/2019,106190.00
10/25/2019,107184.00
10/28/2019,105544.80
10/29/2019,105365.20
10/30/2019,105910.00
10/31/2019,107377.20
11/1/2019,106443.00
11/4/2019,106893.20
11/5/2019,105406.50
11/6/2019,105622.50
11/7/2019,105302.30
11/8/2019,104392.40
11/11/2019,104397.00
11/12/2019,104223.10
11/13/2019,105519.70
11/14/2019,105605.00
11/15/2019,105066.00
11/18/2019,105568.80
11/19/2019,105487.60
11/20/2019,105685.00
11/21/2019,105261.70
11/22/2019,105083.40
11/25/2019,104552.70
11/26/2019,103999.80
11/27/2019,103633.60
11/28/2019,104046.90
11/29/2019,104795.00
12/2/2019,104696.50
12/3/2019,105972.60
12/4/2019,105457.90
12/5/2019,105128.20
12/6/2019,104054.10
12/9/2019,103785.10
12/10/2019,103778.40
12/11/2019,103790.00
12/12/2019,103625.70
12/13/2019,103707.70
12/16/2019,104833.40
12/17/2019,104813.50
12/18/2019,104687.90
12/19/2019,105168.40
12/20/2019,105149.50
12/23/2019,105576.50
12/24/2019,105576.50
12/25/2019,105576.50
12/26/2019,105576.50
12/27/2019,108070.00
12/30/2019,107975.20
12/31/2019,107975.20
1/1/2020,107975.20
1/2/2020,108959.40
1/3/2020,111098.80
1/6/2020,113048.00
1/7/2020,112654.70
1/8/2020,112178.30
1/9/2020,110405.70
1/10/2020,110195.30
1/13/2020,109626.00
1/14/2020,109475.70
1/15/2020,109519.70
1/16/2020,110338.40
1/17/2020,110696.60
1/20/2020,110833.10
1/21/2020,110411.50
1/22/2020,110673.00
1/23/2020,111587.20
1/24/2020,111545.50
1/27/2020,112866.50
1/28/2020,112071.20
1/29/2020,112265.70
1/30/2020,113015.30
1/31/2020,113373.30
2/3/2020,112263.90
2/4/2020,110816.60
2/5/2020,110581.00
2/6/2020,111289.00
2/7/2020,112451.60
2/10/2020,112173.90
2/11/2020,111948.40
2/12/2020,111491.70
2/13/2020,112287.70
2/14/2020,113126.20
2/17/2020,112779.80
2/18/2020,113791.00
2/19/2020,114807.00
2/20/2020,116489.50
2/21/2020,118007.00
2/24/2020,120571.90
2/25/2020,118562.70
2/26/2020,117147.90
2/27/2020,118108.90
2/28/2020,116659.40
3/2/2020,116213.80
3/3/2020,117973.50
3/4/2020,120864.80
3/5/2020,122848.60
3/6/2020,124910.00
3/9/2020,124597.90
3/10/2020,122286.70
3/11/2020,122408.90
3/12/2020,116607.20
3/13/2020,115669.90
3/16/2020,110254.20
3/17/2020,113787.10
3/18/2020,112452.60
3/19/2020,110554.70
3/20/2020,112869.00
3/23/2020,116424.60
3/24/2020,122209.60
3/25/2020,121812.70
3/26/2020,122272.40
3/27/2020,121681.60
3/30/2020,121951.00
3/31/2020,121272.50
4/1/2020,120723.50
4/2/2020,123276.20
4/3/2020,123060.00
4/6/2020,125263.40
4/7/2020,124788.00
4/8/2020,125166.10
4/9/2020,127550.40
4/10/2020,127550.40
4/13/2020,127550.40
4/14/2020,132387.00
4/15/2020,131484.50
4/16/2020,132839.40
4/17/2020,129589.20
4/20/2020,129118.20
